Start,Hello
187.00,196.00,63.00,139.00,74.00,-17.64,-1.54,3.08,-1.84,-0.43,Hello
187.00,193.00,63.00,140.00,74.00,-17.12,-3.58,3.10,-1.84,-0.44,Hello
187.00,195.00,64.00,139.00,74.00,0.06,3.46,3.12,-1.85,-0.44,Hello
187.00,193.00,63.00,140.00,73.00,-11.01,7.39,3.14,-1.87,-0.44,Hello
187.00,193.00,63.00,140.00,74.00,-6.57,7.72,3.16,-1.88,-0.45,Hello
187.00,195.00,63.00,140.00,75.00,3.26,3.81,3.17,-1.89,-0.45,Hello
187.00,192.00,64.00,140.00,74.00,-1.68,8.75,3.19,-1.89,-0.45,Hello
187.00,193.00,63.00,139.00,74.00,-3.48,6.40,3.19,-1.89,-0.45,Hello
187.00,195.00,64.00,140.00,74.00,-1.74,11.60,3.21,-1.90,-0.46,Hello
187.00,193.00,63.00,140.00,74.00,-1.04,6.91,3.23,-1.91,-0.46,Hello
188.00,195.00,63.00,140.00,73.00,9.59,10.25,3.24,-1.93,-0.47,Hello
187.00,193.00,64.00,140.00,73.00,1.28,13.88,3.25,-1.93,-0.47,Hello
187.00,193.00,63.00,140.00,74.00,0.67,17.06,3.26,-1.93,-0.47,Hello
185.00,195.00,64.00,140.00,74.00,0.30,13.31,3.27,-1.94,-0.47,Hello
187.00,193.00,63.00,140.00,73.00,0.14,14.34,3.28,-1.94,-0.47,Hello
187.00,195.00,63.00,140.00,75.00,7.30,13.26,3.31,-1.96,-0.48,Hello
187.00,195.00,63.00,140.00,74.00,3.21,22.21,3.33,-1.97,-0.48,Hello
187.00,193.00,63.00,140.00,74.00,3.81,19.11,3.34,-1.97,-0.48,Hello
187.00,193.00,63.00,140.00,74.00,-0.66,15.43,3.35,-1.98,-0.48,Hello
185.00,195.00,63.00,140.00,74.00,-0.33,18.62,3.36,-1.98,-0.48,Hello
187.00,193.00,63.00,140.00,74.00,-0.16,19.33,3.38,-1.99,-0.48,Hello
187.00,193.00,64.00,140.00,74.00,6.08,17.90,3.41,-2.00,-0.48,Hello
188.00,193.00,63.00,140.00,74.00,9.53,18.95,3.43,-2.00,-0.48,Hello
187.00,195.00,63.00,140.00,74.00,8.66,12.27,3.44,-2.00,-0.48,Hello
187.00,195.00,63.00,140.00,74.00,9.07,8.39,3.45,-2.01,-0.48,Hello
187.00,193.00,63.00,140.00,73.00,4.79,14.81,3.47,-2.01,-0.48,Hello
187.00,195.00,62.00,140.00,74.00,2.38,15.05,3.48,-2.01,-0.48,Hello
187.00,195.00,64.00,140.00,74.00,6.62,10.59,3.49,-2.01,-0.48,Hello
